,Customer_ID,SSN,Age,Occupation,Annual_Income,Monthly_Inhand_Salary,Num_Bank_Accounts,Num_Credit_Card,Interest_Rate,Num_of_Loan,Type_of_Loan,Delay_from_due_date,Num_of_Delayed_Payment,Changed_Credit_Limit,Num_Credit_Inquiries,Credit_Mix,Outstanding_Debt,Credit_Utilization_Ratio,Credit_History_Age,Payment_of_Min_Amount,Total_EMI_per_month,Amount_invested_monthly,Payment_Behaviour,Monthly_Balance,Credit_Score
11962,CUS_0xc24a,504491795,31,Entrepreneur,35520.48,2697.04,3,5,4.0,0,No Loan,6,9,5.13,5,Good,994.53,32.3225,32 Years and 5 Months,No,0.0,158.38625,Low_spent_Small_value_payments,381.3175,Good
11963,CUS_0xc24b,496588268,18,Engineer,40492.58,3275.38,7,10,28.0,7,"Student Loan, Auto Loan, Mortgage Loan, Debt Consolidation Loan, Auto Loan, Mortgage Loan, and Credit-Builder Loan",36,16,2.7,11,Bad,1442.56,31.66625,8 Years and 11 Months,Yes,177.82,194.17000000000002,Low_spent_Large_value_payments,221.8,Poor
11964,CUS_0xc24c,242495854,20,Engineer,56850.32,4753.53,3,6,5.0,4,"Auto Loan, Auto Loan, Student Loan, and Personal Loan",30,8,14.315,4,Standard,201.22,33.585,9 Years and 3 Months,Yes,135.25,265.1025,Low_spent_Large_value_payments,376.605,Standard
11965,CUS_0xc254,133792442,27,Developer,33818.63,2535.22,4,3,1.0,4,"Mortgage Loan, Mortgage Loan, Debt Consolidation Loan, and Student Loan",15,0,6.685,1,Good,672.08,31.6375,16 Years and 3 Months,No,68.08,120.44,High_spent_Small_value_payments,340.48375,Good
11966,CUS_0xc258,921611717,24,Teacher,100713.72,8401.81,3,6,5.0,4,"Credit-Builder Loan, Student Loan, Debt Consolidation Loan, and Payday Loan",8,10,15.58,4,Standard,138.92,34.535,6 Years and 5 Months,Yes,325.18,393.8325,Low_spent_Small_value_payments,382.41375,Standard
11967,CUS_0xc265,66658508,47,Musician,30564.65,2554.05,4,4,2.0,1,Auto Loan,11,10,12.665,0,Good,504.93,33.0375,24 Years and 5 Months,No,16.69,115.73,Low_spent_Small_value_payments,392.47875,Good
11968,CUS_0xc26a,31931916,39,Mechanic,37080.88,3347.07,7,7,29.0,9,"Home Equity Loan, Payday Loan, Auto Loan, Student Loan, Personal Loan, Debt Consolidation Loan, Home Equity Loan, Debt Consolidation Loan, and Auto Loan",34,23,21.335,8,Bad,3004.98,32.536249999999995,4 Years and 9 Months,Yes,222.07,202.96249999999998,High_spent_Large_value_payments,212.6225,Standard
11969,CUS_0xc26e,996644883,42,Accountant,52395.84,4278.32,6,3,6.0,4,"Credit-Builder Loan, Student Loan, Payday Loan, and Personal Loan",24,18,12.835,3,Standard,774.35,32.43125,30 Years and 9 Months,No,108.54,199.26375,Low_spent_Small_value_payments,385.025,Standard
11970,CUS_0xc27,783548372,42,Media_Manager,34956.58,2809.05,0,4,11.0,3,"Personal Loan, Debt Consolidation Loan, and Auto Loan",0,2,10.735,3,Good,595.8,33.32125,15 Years and 5 Months,No,59.16,122.0175,Low_spent_Medium_value_payments,379.8725,Standard
11971,CUS_0xc271,871726391,50,Developer,35871.34,3142.28,4,5,5.0,1,Student Loan,10,0,9.48,4,Good,525.01,34.74875,24 Years and 2 Months,No,25.05,107.59625,High_spent_Medium_value_payments,439.23125,Good
11972,CUS_0xc272,404875591,45,Mechanic,75436.72,6052.39,7,9,18.0,7,"Payday Loan, Student Loan, Mortgage Loan, Personal Loan, Student Loan, Credit-Builder Loan, and Mortgage Loan",16,21,3.31,7,Bad,2504.59,32.63875,13 Years and 2 Months,Yes,329.67,143.115,High_spent_Large_value_payments,336.63125,Poor
11973,CUS_0xc282,92892578,16,Musician,18980.76,1749.73,7,5,15.0,7,"Not Specified, Not Specified, Personal Loan, Not Specified, Personal Loan, Debt Consolidation Loan, and Mortgage Loan",38,19,19.485,6,Bad,4561.34,31.2975,0 Years and 4 Months,Yes,102.99,119.30250000000001,Low_spent_Small_value_payments,228.9325,Poor
11974,CUS_0xc283,768079404,43,Manager,16012.64,1108.39,8,5,24.0,4,"Personal Loan, Credit-Builder Loan, Credit-Builder Loan, and Personal Loan",39,24,14.49,11,Bad,1527.67,33.5925,17 Years and 2 Months,Yes,31.33,91.39125,Low_spent_Small_value_payments,274.615,Poor
11975,CUS_0xc288,470597781,38,Manager,25876.18,2293.35,4,6,7.0,3,"Student Loan, Credit-Builder Loan, and Personal Loan",4,15,10.29,4,Standard,71.54,33.9525,21 Years and 2 Months,No,37.37,116.44874999999999,High_spent_Medium_value_payments,350.51125,Standard
11976,CUS_0xc28c,573424273,23,Developer,19899.64,1759.3,5,3,6.0,2,"Student Loan, and Auto Loan",3,10,4.85,3,Good,714.58,28.68375,27 Years and 4 Months,No,17.13,94.45125,Low_spent_Medium_value_payments,331.85249999999996,Poor
11977,CUS_0xc299,347284438,27,Musician,16720.2,1471.35,9,8,32.0,9,"Not Specified, Payday Loan, Credit-Builder Loan, Student Loan, Payday Loan, Credit-Builder Loan, Payday Loan, Not Specified, and Not Specified",17,25,21.62,10,Bad,4000.4,29.20625,7 Years and 4 Months,Yes,98.65,95.9675,Low_spent_Small_value_payments,223.76500000000001,Poor
11978,CUS_0xc29a,636023692,21,Engineer,33337.84,2909.15,9,9,24.0,7,"Not Specified, Mortgage Loan, Mortgage Loan, Personal Loan, Payday Loan, Debt Consolidation Loan, and Payday Loan",41,23,29.64,12,Bad,3652.25,32.23625,6 Years and 3 Months,Yes,136.81,115.865,High_spent_Small_value_payments,299.05875000000003,Poor
11979,CUS_0xc29b,608519169,34,Lawyer,19424.31,1689.69,7,5,33.0,7,"Auto Loan, Credit-Builder Loan, Debt Consolidation Loan, Personal Loan, Mortgage Loan, Payday Loan, and Student Loan",21,21,27.91,9,Bad,2574.63,29.62,1 Years and 2 Months,Yes,103.32,110.31625,High_spent_Medium_value_payments,225.395,Standard
11980,CUS_0xc29e,467135970,45,Accountant,28566.01,2385.5,6,6,15.0,6,"Home Equity Loan, Mortgage Loan, Student Loan, Payday Loan, Home Equity Loan, and Payday Loan",21,17,19.57,8,Standard,479.65,32.9075,17 Years and 4 Months,Yes,72.55,108.1325,Low_spent_Small_value_payments,330.3725,Standard
11981,CUS_0xc2a1,940399470,37,Engineer,20175.44,1782.29,10,7,23.0,3,"Personal Loan, Payday Loan, and Student Loan",35,17,10.93,6,Bad,1698.06,33.34125,18 Years and 8 Months,Yes,30.59,66.0925,Low_spent_Medium_value_payments,342.79125,Poor
11982,CUS_0xc2a4,589363821,49,Writer,122322.0,9398.84375,4,3,9.0,2,"Mortgage Loan, and Not Specified",15,8,1.595,1,Good,584.61,33.85125,21 Years and 8 Months,No,128.93,749.81375,Low_spent_Large_value_payments,526.63375,Good
11983,CUS_0xc2a6,926625300,29,Journalist,9869.17,536.43,7,7,19.0,0,No Loan,15,16,11.535,1,Standard,274.65,32.24625,32 Years and 2 Months,Yes,0.0,48.30125,Low_spent_Medium_value_payments,290.62125000000003,Standard
11984,CUS_0xc2a7,790769764,24,Developer,39323.36,3467.95,7,3,34.0,3,"Home Equity Loan, Auto Loan, and Debt Consolidation Loan",21,13,11.39,7,Standard,1425.04,31.5825,11 Years and 7 Months,Yes,58.67,183.3475,Low_spent_Large_value_payments,362.27375,Poor
11985,CUS_0xc2aa,465603982,36,Musician,12761.21,1026.43,5,4,13.0,4,"Not Specified, Personal Loan, Not Specified, and Debt Consolidation Loan",19,10,3.875,4,Standard,662.86,28.45375,15 Years and 5 Months,No,33.82,63.7825,Low_spent_Medium_value_payments,282.54125,Standard
11986,CUS_0xc2ae,25430950,45,Doctor,36122.51,3108.21,3,7,20.0,1,Debt Consolidation Loan,24,14,1.84,4,Standard,893.3,30.65625,29 Years and 11 Months,No,17.2,147.43875,Low_spent_Large_value_payments,409.93125,Standard
11987,CUS_0xc2b5,733624701,18,Scientist,69736.92,6091.41,6,10,26.0,5,"Credit-Builder Loan, Personal Loan, Student Loan, Debt Consolidation Loan, and Mortgage Loan",14,19,16.16,6,Bad,4843.02,32.04875,6 Years and 4 Months,Yes,186.27,295.6625,Low_spent_Medium_value_payments,392.81,Standard
11988,CUS_0xc2b7,740553863,36,Lawyer,8892.36,833.03,8,6,34.0,8,"Home Equity Loan, Auto Loan, Payday Loan, Student Loan, Student Loan, Mortgage Loan, Mortgage Loan, and Auto Loan",37,18,29.89,12,Bad,2838.2,30.9675,10 Years and 4 Months,Yes,35.68,57.665,Low_spent_Large_value_payments,257.35375,Poor
11989,CUS_0xc2ba,476618687,23,Manager,10062.44,941.54,7,5,14.0,1,Home Equity Loan,20,18,6.69,2,Standard,954.97,32.685,28 Years and 7 Months,Yes,7.42,74.55625,Low_spent_Medium_value_payments,293.7475,Standard
11990,CUS_0xc2bf,514005729,18,Entrepreneur,20138.87,1448.6599999999999,3,5,6.0,3,"Payday Loan, Home Equity Loan, and Mortgage Loan",22,12,9.74,1,Standard,13.59,35.7125,22 Years and 10 Months,Yes,118.92,115.94624999999999,Low_spent_Small_value_payments,278.1425,Standard
11991,CUS_0xc2c0,498386425,16,Manager,14198.91,1099.24,6,7,6.0,6,"Payday Loan, Auto Loan, Credit-Builder Loan, Personal Loan, Home Equity Loan, and Debt Consolidation Loan",17,18,18.44,6,Standard,603.87,28.8875,8 Years and 2 Months,Yes,70.5,51.32875,Low_spent_Small_value_payments,254.34625,Standard
11992,CUS_0xc2c5,563080705,41,Mechanic,9221.27,794.44,7,9,23.0,6,"Debt Consolidation Loan, Not Specified, Home Equity Loan, Auto Loan, Credit-Builder Loan, and Not Specified",47,19,21.535,11,Bad,3707.9,30.0425,12 Years and 1 Months,Yes,28.85,34.7575,Low_spent_Small_value_payments,284.71375,Poor
11993,CUS_0xc2c7,787401764,45,Manager,119706.2,10267.52,7,5,11.0,2,"Payday Loan, and Home Equity Loan",23,16,19.205,6,Standard,264.89,37.06625,17 Years and 11 Months,Yes,168.73,313.7,High_spent_Large_value_payments,796.82125,Standard
11994,CUS_0xc2cb,523963939,38,Doctor,22387.12,1677.59,3,2,12.0,0,No Loan,3,0,4.93,1,Good,1389.37,31.99125,26 Years and 7 Months,No,0.0,108.24875,Low_spent_Small_value_payments,330.76125,Good
11995,CUS_0xc2cc,952371540,45,Teacher,9400.2,719.35,7,5,33.0,7,"Credit-Builder Loan, Student Loan, Credit-Builder Loan, Home Equity Loan, Home Equity Loan, Student Loan, and Mortgage Loan",45,20,3.645,9,Bad,1795.69,29.73375,15 Years and 1 Months,Yes,45.89,41.9025,Low_spent_Large_value_payments,265.395,Poor
11996,CUS_0xc2d8,389752054,49,Engineer,16221.07,1510.76,0,3,3.0,2,"Auto Loan, and Home Equity Loan",6,6,5.39,2,Good,197.05,30.932499999999997,15 Years and 11 Months,No,19.25,94.695,Low_spent_Medium_value_payments,310.88125,Good
11997,CUS_0xc2da,376129828,27,Media_Manager,18038.0,1534.17,5,1,10.0,0,No Loan,0,6,6.025,4,Good,486.12,29.73625,16 Years and 6 Months,No,0.0,80.515,Low_spent_Small_value_payments,345.74625,Good
11998,CUS_0xc2dc,480212927,15,Manager,42450.3,3382.53,6,5,20.0,9,"Not Specified, Personal Loan, Not Specified, Credit-Builder Loan, Personal Loan, Credit-Builder Loan, Payday Loan, Student Loan, and Personal Loan",14,23,27.35,7,Bad,4653.37,33.45125,5 Years and 2 Months,Yes,165.17,168.58,Low_spent_Medium_value_payments,269.50625,Poor
11999,CUS_0xc2dd,813689184,21,Architect,25433.4,1949.45,4,4,16.0,0,No Loan,19,11,2.3449999999999998,4,Standard,939.62,33.32625,24 Years and 5 Months,No,0.0,83.13,High_spent_Medium_value_payments,376.8175,Good
12000,CUS_0xc2e2,327466796,17,Architect,16891.04,1420.59,7,7,20.0,9,"Student Loan, Home Equity Loan, Mortgage Loan, Not Specified, Not Specified, Payday Loan, Payday Loan, Home Equity Loan, and Not Specified",54,15,19.625,6,Bad,2958.46,29.015,3 Years and 10 Months,Yes,112.17,108.93875,Low_spent_Small_value_payments,205.505,Standard
12001,CUS_0xc2e8,243245828,39,Architect,38325.88,2942.82,3,7,22.0,7,"Auto Loan, Personal Loan, Personal Loan, Credit-Builder Loan, Auto Loan, Auto Loan, and Home Equity Loan",10,20,14.88,7,Standard,1765.56,30.1675,9 Years and 3 Months,Yes,173.7,185.53625,Low_spent_Medium_value_payments,217.0475,Poor
12002,CUS_0xc2ea,665752844,36,Accountant,14392.84,1027.4,10,7,27.0,5,"Home Equity Loan, Credit-Builder Loan, Home Equity Loan, Mortgage Loan, and Credit-Builder Loan",43,14,14.98,9,Bad,1534.7,28.5825,17 Years and 3 Months,Yes,55.62,86.295,Low_spent_Small_value_payments,244.575,Poor
12003,CUS_0xc2eb,476808128,49,Musician,93068.88,7497.74,4,7,16.0,4,"Personal Loan, Mortgage Loan, Payday Loan, and Personal Loan",32,18,1.36,4,Standard,151.6,33.83125,24 Years and 2 Months,No,221.02,371.11125,Low_spent_Medium_value_payments,423.8925,Standard
12004,CUS_0xc2ee,175815968,37,Accountant,42588.14,3368.01,7,3,6.0,0,No Loan,23,18,0.89,2,Standard,751.44,31.7575,19 Years and 3 Months,No,0.0,177.05124999999998,High_spent_Small_value_payments,434.75125,Standard
12005,CUS_0xc2f5,196510603,40,Engineer,71297.02,6028.42,3,4,4.0,4,"Debt Consolidation Loan, Credit-Builder Loan, Auto Loan, and Payday Loan",5,5,12.75,3,Good,383.01,31.186249999999998,30 Years and 8 Months,No,168.12,233.87875,Low_spent_Medium_value_payments,459.93625,Good
12006,CUS_0xc2fd,897922253,21,Lawyer,11798.56,1039.21,6,5,15.0,5,"Debt Consolidation Loan, Credit-Builder Loan, Credit-Builder Loan, Student Loan, and Debt Consolidation Loan",20,16,18.635,8,Standard,784.5,30.76375,6 Years and 4 Months,Yes,30.4,71.975,Low_spent_Small_value_payments,284.04125,Good
12007,CUS_0xc2ff,929863226,27,Architect,33235.35,2910.61,3,5,19.0,0,No Loan,17,10,4.11,4,Standard,212.69,35.4775,18 Years and 4 Months,Yes,0.0,158.79874999999998,High_spent_Medium_value_payments,394.7625,Standard
12008,CUS_0xc301,169939953,37,Musician,21212.42,1910.7,1,4,12.0,4,"Auto Loan, Personal Loan, Student Loan, and Personal Loan",10,2,3.705,4,Good,479.83,34.86625,22 Years and 7 Months,No,50.31,101.11125,Low_spent_Large_value_payments,304.65625,Good
12009,CUS_0xc305,656315843,27,Media_Manager,42098.93,3220.24,4,6,3.0,3,"Not Specified, Debt Consolidation Loan, and Personal Loan",22,7,12.48,3,Good,936.45,31.82875,19 Years and 2 Months,No,63.69,175.625,High_spent_Medium_value_payments,330.10625,Poor
12010,CUS_0xc30b,778317461,40,Engineer,96562.8,7731.4125,1,1,7.0,4,"Personal Loan, Payday Loan, Not Specified, and Payday Loan",13,12,1.16,4,Good,12.41,34.07875,24 Years and 3 Months,No,501.0875,257.02625,High_spent_Medium_value_payments,467.7275,Good
12011,CUS_0xc30f,152482575,44,Architect,77565.57,6663.8,3,5,8.0,3,"Credit-Builder Loan, Payday Loan, and Not Specified",12,18,12.675,1,Good,509.87,29.26375,32 Years and 7 Months,No,118.67,246.00375,High_spent_Large_value_payments,585.695,Good
12012,CUS_0xc317,809297678,29,Journalist,55115.26,4302.94,7,4,14.0,0,No Loan,8,15,10.62,3,Standard,134.87,32.191250000000004,23 Years and 9 Months,Yes,0.0,192.86625,High_spent_Small_value_payments,489.8325,Standard
12013,CUS_0xc319,516255953,31,Musician,28826.14,2167.18,7,7,28.0,2,"Debt Consolidation Loan, and Not Specified",42,17,18.575,8,Bad,1904.56,29.771250000000002,8 Years and 1 Months,Yes,45.14,129.315,High_spent_Medium_value_payments,310.94124999999997,Poor
12014,CUS_0xc31a,221542409,53,Musician,74288.46,6284.7,7,7,7.0,0,No Loan,7,18,3.31,2,Standard,1378.2,34.215,30 Years and 7 Months,Yes,0.0,214.3825,Low_spent_Large_value_payments,676.5875,Standard
12015,CUS_0xc31c,554577984,24,Lawyer,41403.34,3730.28,4,6,2.0,2,"Home Equity Loan, and Mortgage Loan",22,11,4.23,1,Good,215.84,30.973750000000003,21 Years and 1 Months,No,62.65,165.83625,Low_spent_Medium_value_payments,410.79,Good
12016,CUS_0xc323,568149758,32,Manager,40550.16,3333.18,6,7,26.0,5,"Auto Loan, Payday Loan, Home Equity Loan, Payday Loan, and Not Specified",53,17,4.51,12,Bad,4695.79,32.35,3 Years and 9 Months,Yes,85.25,149.69375,Low_spent_Medium_value_payments,358.37375,Poor
12017,CUS_0xc331,456516856,45,Doctor,16372.05,1284.34,10,7,22.0,5,"Payday Loan, Not Specified, Student Loan, Mortgage Loan, and Payday Loan",50,16,28.5,8,Bad,3714.43,30.65125,6 Years and 9 Months,Yes,65.65,115.7975,Low_spent_Large_value_payments,226.99125,Poor
12018,CUS_0xc33e,577833843,19,Lawyer,38694.74,2979.56,6,5,32.0,7,"Student Loan, Home Equity Loan, Personal Loan, Debt Consolidation Loan, Payday Loan, Auto Loan, and Personal Loan",47,15,8.8,7,Bad,1647.69,31.06625,17 Years and 10 Months,Yes,148.06,200.41875,High_spent_Small_value_payments,209.90875,Poor
12019,CUS_0xc341,982113853,51,Architect,43581.13,3566.76,4,3,9.0,3,"Auto Loan, Student Loan, and Student Loan",14,2,7.9350000000000005,2,Good,900.83,33.24375,23 Years and 1 Months,No,103.03,145.91125,Low_spent_Medium_value_payments,372.73,Good
12020,CUS_0xc345,176400757,23,Architect,60015.32,5121.28,7,4,14.0,7,"Mortgage Loan, Mortgage Loan, Credit-Builder Loan, Not Specified, Mortgage Loan, Personal Loan, and Payday Loan",8,7,10.47,6,Standard,1095.15,32.36125,15 Years and 2 Months,Yes,187.01,125.43249999999999,High_spent_Medium_value_payments,417.3325,Standard
12021,CUS_0xc346,972167739,23,Media_Manager,47050.41,4117.87,3,7,19.0,5,"Debt Consolidation Loan, Auto Loan, Debt Consolidation Loan, Home Equity Loan, and Home Equity Loan",22,18,14.52,5,Standard,1594.93,33.03875,17 Years and 2 Months,Yes,140.67,126.76875,High_spent_Large_value_payments,396.84749999999997,Poor
12022,CUS_0xc349,352632965,21,Media_Manager,19796.08,1357.67,6,9,21.0,7,"Not Specified, Personal Loan, Debt Consolidation Loan, Debt Consolidation Loan, Student Loan, Payday Loan, and Credit-Builder Loan",29,11,15.844999999999999,7,Standard,2399.46,33.2975,9 Years and 2 Months,Yes,68.07,91.8075,Low_spent_Large_value_payments,250.88375,Poor
12023,CUS_0xc34a,633882115,16,Developer,53646.0,4767.5,7,5,19.0,8,"Home Equity Loan, Mortgage Loan, Payday Loan, Personal Loan, Payday Loan, Mortgage Loan, Debt Consolidation Loan, and Not Specified",62,19,16.04,8,Bad,4597.44,31.25375,11 Years and 7 Months,Yes,308.98,199.8475,High_spent_Large_value_payments,270.27875,Standard
12024,CUS_0xc351,820139455,24,Doctor,17366.08,1365.17,6,6,14.0,1,Credit-Builder Loan,28,11,15.53,4,Standard,133.38,30.9925,18 Years and 9 Months,Yes,12.97,84.17125,Low_spent_Medium_value_payments,321.4575,Standard
12025,CUS_0xc356,30691962,21,Mechanic,83619.16,7268.26,10,6,26.0,9,"Credit-Builder Loan, Mortgage Loan, Payday Loan, Auto Loan, Not Specified, Home Equity Loan, Credit-Builder Loan, Credit-Builder Loan, and Credit-Builder Loan",58,23,27.385,10,Bad,2947.15,29.792499999999997,10 Years and 3 Months,Yes,584.39,358.78000000000003,High_spent_Medium_value_payments,172.375,Poor
12026,CUS_0xc35c,868128875,47,Architect,105750.3,9037.52,5,5,17.0,0,No Loan,21,16,9.66,4,Standard,901.52,34.72125,30 Years and 10 Months,Yes,0.0,359.455,Low_spent_Large_value_payments,738.2787500000001,Standard
12027,CUS_0xc362,279149750,30,Engineer,56286.51,4601.54,7,5,15.0,5,"Personal Loan, Mortgage Loan, Auto Loan, Student Loan, and Credit-Builder Loan",33,17,18.965,10,Standard,2554.66,29.015,17 Years and 7 Months,Yes,201.5,190.87124999999997,Low_spent_Small_value_payments,329.03375,Poor
12028,CUS_0xc365,70709782,22,Doctor,69933.98,5561.83,8,7,5.0,2,"Auto Loan, and Home Equity Loan",7,10,7.984999999999999,4,Standard,1446.37,31.18,18 Years and 2 Months,Yes,86.4,172.5175,Low_spent_Small_value_payments,558.51625,Standard
12029,CUS_0xc36d,676558577,34,Entrepreneur,119433.42,10099.78,0,3,2.0,3,"Debt Consolidation Loan, Personal Loan, and Mortgage Loan",15,12,6.595,4,Good,945.3,35.68625,25 Years and 10 Months,No,256.34,541.08,High_spent_Large_value_payments,611.94125,Good
12030,CUS_0xc37,391435750,36,Musician,72307.32,5754.61,8,4,9.0,3,"Auto Loan, Debt Consolidation Loan, and Debt Consolidation Loan",18,15,14.965,6,Standard,1180.91,29.23375,16 Years and 9 Months,Yes,152.97,235.88375000000002,High_spent_Medium_value_payments,441.61125,Standard
12031,CUS_0xc375,180188849,50,Engineer,97577.28,7906.44,3,4,12.0,2,"Student Loan, and Credit-Builder Loan",2,6,6.125,4,Good,708.73,34.49875,31 Years and 7 Months,No,92.87,289.80875000000003,High_spent_Large_value_payments,655.45,Good
12032,CUS_0xc37b,919053349,29,Teacher,9783.25,908.27,8,6,29.0,8,"Not Specified, Credit-Builder Loan, Not Specified, Credit-Builder Loan, Auto Loan, Payday Loan, Mortgage Loan, and Credit-Builder Loan",45,17,7.125,7,Bad,1684.06,33.08125,18 Years and 5 Months,Yes,52.84,75.41625,Low_spent_Small_value_payments,246.32,Poor
12033,CUS_0xc38a,488343335,50,Teacher,35774.38,2777.2,1,6,10.0,3,"Auto Loan, Personal Loan, and Payday Loan",2,3,11.905,0,Good,489.73,30.79125,26 Years and 4 Months,No,52.33,191.63625,High_spent_Medium_value_payments,348.96375,Standard
12034,CUS_0xc38d,693259938,50,Doctor,21196.23,1983.35,5,6,11.0,4,"Not Specified, Credit-Builder Loan, Student Loan, and Home Equity Loan",17,18,18.545,5,Standard,1383.67,32.448750000000004,15 Years and 7 Months,Yes,61.54,158.80125,Low_spent_Large_value_payments,257.52750000000003,Standard
12035,CUS_0xc38e,780649115,15,Journalist,61567.05,5163.59,8,5,31.0,5,"Debt Consolidation Loan, Debt Consolidation Loan, Mortgage Loan, Home Equity Loan, and Personal Loan",35,15,5.15,6,Bad,1539.17,30.50875,10 Years and 10 Months,Yes,153.78,168.68625,High_spent_Large_value_payments,446.4025,Poor
12036,CUS_0xc38f,324290824,38,Scientist,69228.92,5752.08,9,8,18.0,7,"Not Specified, Student Loan, Student Loan, Mortgage Loan, Home Equity Loan, Credit-Builder Loan, and Student Loan",43,15,5.34,11,Bad,4648.0,31.7425,1 Years and 9 Months,Yes,316.15,329.79125,Low_spent_Small_value_payments,210.57125,Poor
12037,CUS_0xc39,805525109,35,Accountant,14471.78,1086.98,3,7,19.0,0,No Loan,19,9,5.53,1,Standard,921.35,29.20125,17 Years and 1 Months,No,0.0,76.75375,Low_spent_Small_value_payments,320.695,Standard
12038,CUS_0xc390,243164221,47,Teacher,11617.39,850.12,7,7,16.0,1,Home Equity Loan,22,16,12.385000000000002,5,Standard,816.39,31.916249999999998,31 Years and 10 Months,Yes,5.46,62.225,Low_spent_Small_value_payments,306.68,Standard
12039,CUS_0xc393,514452224,35,Developer,10466.16,1080.18,8,6,15.0,7,"Payday Loan, Mortgage Loan, Payday Loan, Debt Consolidation Loan, Debt Consolidation Loan, Payday Loan, and Credit-Builder Loan",56,15,15.07,10,Standard,1941.93,30.145000000000003,8 Years and 10 Months,Yes,56.19,75.72625,Low_spent_Small_value_payments,253.60125,Poor
